gl_capitalMu,gl_goodwillMu,gl_happinessMu,gl_total_value_destroyedMu,gl_valueProducedMu
-1109030.65857509,1641482.875,-839.59019061246,1036008.3138647,1841745.63492063
-1109030.65857507,1213361.375,-474.035312563679,1579697.39955693,1841745.63492063
-1109030.65857509,785239.875,-468.321897929533,2146832.6143497,1841745.63492063
-1109030.65857511,357118.375,-680.535312563679,2572035.53595464,1841745.63492063
-1109030.6585751,2925847.375,-521.626775978314,3013610.14816805,1841745.63492063
-1109030.65857511,2497725.875,-663.99262963685,3626782.56765658,1841745.63492063
-1109030.65857506,2069604.375,-416.681654027094,3588300.33158956,1841745.63492063
-1109030.6585751,1641482.875,-793.779215002703,4366944.22343259,1841745.63492063
-1109030.65857508,1213361.375,-606.023117441728,4957097.27879415,1841745.63492063
-1109030.65857508,785239.875,-576.699946710021,5091009.4659811,1841745.63492063
-1109030.6585751,357118.375,-116.407263783192,5633204.29221567,1841745.63492063
-1109030.65857515,2925847.375,-616.023117441728,6053333.6011222,1841745.63492063
-1109030.65857507,2497725.875,-706.919458905143,6685691.7083356,1841745.63492063
-1109030.65857511,2069604.375,-416.907263783192,7456427.50469363,1841745.63492063
-1109030.65857506,1641482.875,-642.291410124655,7603017.87903226,1841745.63492063
-1109030.65857517,1213361.375,-596.99262963685,8349700.19296524,1841745.63492063
-1109030.6585752,785239.875,-506.413361344167,8631973.91496701,1841745.63492063
-1109030.65857524,357118.375,-135.949946710021,9128748.29093703,1841745.63492063
-1109030.65857509,2925847.375,-286.254824758801,9736983.07024038,1841745.63492063
-1109030.65857512,2497725.875,-221.303605246606,10438480.5956372,1841745.63492063
-1109030.65857517,2069604.375,-78.7609223197771,10628737.0352492,1841745.63492063
-1109030.6585751,1641482.875,-281.523117441728,10559590.078318,1841745.63492063
-1109030.65857518,1213361.375,-0.60848329538657,11526508.2296672,1841745.63492063
-1109030.65857505,785239.875,-145.334093051484,12119807.415937,1841745.63492063
-1109030.65857513,357118.375,167.184199631443,12324387.4001081,1841745.63492063
-1109030.65857511,2925847.375,-334.870678417338,13303909.1034811,1841745.63492063
-1109030.6585751,2497725.875,138.976882558272,13850298.2048259,1841745.63492063
-1109030.65857525,2069604.375,-167.559702807582,13975968.8569528,1841745.63492063
-1109030.65857499,1641482.875,-634.273117441728,14944221.882251,1841745.63492063
-1109030.65857522,1213361.375,229.726882558272,14960745.4549582,1841745.63492063
-1109030.65857511,785239.875,385.031760607052,15591694.2559811,1841745.63492063
-1109030.65857513,357118.375,-414.681654027094,15844818.1383797,1841745.63492063
-1109030.65857512,2925847.375,-332.175556466118,16756778.9901434,1841745.63492063
-1109030.65857525,2497725.875,-230.608483295387,16892202.5946206,1841745.63492063
-1109030.65857504,2069604.375,302.428102070467,17867190.6368983,1841745.63492063
-1109030.65857514,1641482.875,-562.327995490509,18294466.5644953,1841745.63492063
-1109030.65857519,1213361.375,42.6354191436374,18761385.1783489,1841745.63492063
-1109030.65857488,785239.875,-308.535312563679,18807371.3067131,1841745.63492063
-1109030.65857523,357118.375,-269.18775158807,19150589.4012545,1841745.63492063
-1109030.65857509,2925847.375,325.06224841193,20204015.8109358,1841745.63492063
-1109030.65857511,2497725.875,-102.120678417338,20690504.2837312,1841745.63492063
-1109030.65857523,2069604.375,-228.303605246606,21215136.3097863,1841745.63492063
-1109030.6585753,1641482.875,-466.882873539289,21073301.0630711,1841745.63492063
-1109030.65857514,1213361.375,-287.919458905143,21333842.9047025,1841745.63492063
-1109030.65857511,785239.875,-494.584093051484,21388949.0717902,1841745.63492063
-1109030.65857528,357118.375,174.550053289979,23231145.5142616,1841745.63492063
-1109030.65857487,2925847.375,-190.773117441728,23347193.0262179,1841745.63492063
-1109030.65857526,2497725.875,-13.5475076856306,23882770.8085098,1841745.63492063
-1426830.19350981,62242833.8823529,-21640.0387799922,100.428376678386,889281
-1426830.1935098,3725501.41176471,-31884.2420320247,216068.671233821,2486248.58823529
-1426830.19350981,25998780.7058824,-37515.2420320247,517970.285519536,2486248.58823529
-1426830.19350982,46675092.4117647,-43093.9330889353,819871.899805251,2486248.58823529
-1426830.19350982,65356810.2352941,-47637.9330889353,1315691.00694811,2486248.58823529
-1426830.19350979,5060915.76470588,-48759.7135767402,1725576.74266239,2486248.58823529
-1426830.19350984,24847946.4705882,-47573.7704873093,1919494.23551953,2486248.58823529
-1426830.19350984,46413539.1764706,-50839.6891864963,2221395.84980525,2486248.58823529
-1426830.19350985,65094677.2352941,-54881.6485360898,2825058.27837668,4082636.41176471
-1426830.19350979,5688063.76470588,-54624.9737393418,3126889.49266239,4082636.41176471
-1426830.19350977,26364375.4705882,-58818.6322759272,3428720.7069481,4082636.41176471
-1426830.19350974,46151406.1764706,-58179.4615442198,3730551.92123382,4082636.41176471
-1426830.19350974,64833124,-59057.6485360898,4334214.34980525,4082636.41176471
-1426830.19350969,5426510.52941176,-61291.7786173905,4636045.56409097,4082636.41176471
-1426830.19350978,26102822.2352941,-64477.9981295857,4937876.77837668,4082636.41176471
-1426830.19350985,45182746.117647,-65135.3233328377,5045860.89980525,4082636.41176471
-1426830.19350987,65461431.5294118,-63133.0550401548,5541680.00694811,4082636.41176471
-1426830.19350971,5165537.05882353,-63434.0631702361,5951565.74266239,4082636.41176471
-1426830.19350982,25841848.7647059,-66831.2176417808,6253467.35694811,4082636.41176471
-1426830.19350974,46518160.4705882,-64662.8273978784,6555368.97123382,4082636.41176471
-1426830.19350969,65199878.2941176,-64306.681056415,7051188.07837668,4082636.41176471
-1426830.19350993,5792685.05882353,-66713.5997556019,7353019.29266239,4082636.41176471
-1426830.19350966,25579715.7647059,-69206.8843084475,7654850.50694811,4082636.41176471
-1426830.19351008,46256027.4705882,-71943.9086986914,7956681.72123382,4082636.41176471
-1426830.19350969,64937745.2941176,-68962.250162106,8560344.14980525,4082636.41176471
-1426830.1935099,5531131.82352941,-67142.2989425938,8862175.36409097,4082636.41176471
-1426830.19350984,26207443.5294118,-64611.6566661711,9164006.57837668,4082636.41176471
-1426830.19350971,46883755.2352941,-62840.4371539759,9465837.7926624,4082636.41176471
-1426830.19351006,63079804.2352941,-62280.3721133255,9767669.00694811,4082636.41176471
-1426830.1935097,5270158.35294118,-60437.9086986914,10177554.7426624,4082636.41176471
-1426830.19351013,25946470.0588235,-60865.0631702361,10479456.3569481,4082636.41176471
-1426830.19350976,46622781.7647059,-62276.7948775532,10781357.9712338,4082636.41176471
-1426830.19350979,65304499.5882353,-63828.5021946263,11277177.0783767,4082636.41176471
-1426830.19351002,5008605.11764706,-65997.1607312117,11579078.6926624,4082636.41176471
-1426830.19350949,25684916.8235294,-63484.1119507239,11880980.3069481,4082636.41176471
-1426830.19351008,46360648.7647059,-65054.6322759272,12182811.5212338,4082636.41176471
-1426830.19350975,65042366.5882353,-68002.6729263336,12786473.9498053,4082636.41176471
-1426830.19351016,5635753.11764706,-69557.6647962524,13088305.164091,4082636.41176471
-1426830.19350979,26312064.8235294,-66393.9412190166,13390136.3783767,4082636.41176471
-1426830.19350982,46099095.5294118,-67280.5509751142,13691967.5926624,4082636.41176471
-1426830.19350982,64780813.3529412,-66198.4046336507,14295630.0212338,4082636.41176471
-1426830.19350943,5374199.88235294,-68434.7786173906,14597461.2355195,4082636.41176471
-1426830.19350983,24454123.7647059,-67828.2582921873,14705445.3569481,4082636.41176471
-1426830.19350985,46727403.0588235,-70735.5591051955,15007346.9712338,4082636.41176471
-1426830.19350981,65409120.8823529,-69868.9656092605,15503166.0783767,4082636.41176471
-1426830.19350975,5113226.41176471,-69199.3558531629,15913051.814091,4082636.41176471
-1426830.1935099,25789538.1176471,-67169.6973165776,16214953.4283767,4082636.41176471
-1426830.19350909,45576568.8235294,-66195.4778043824,16408870.9212338,4082636.41176471
-1426830.19350927,65146987.8823529,-66197.7704873093,17012603.7498053,4082636.41176471
-1426830.19350982,5740374.41176471,-69292.924958854,17314434.964091,4082636.41176471
-1078962.54709884,4930260.04347826,-20656.8669669913,8475.33441579961,146005.130434783
-1078962.54709884,3483454.73913043,-26565.7867200777,44779.312794178,146005.130434783
-1078962.54709884,2590474.43478261,-35226.6632632876,81083.2911725564,146005.130434783
-1078962.54709883,4436003.47826087,-39096.5891892135,116956.566848232,221454.52173913
-1078962.54709885,3475931.7826087,-39748.1262262506,144919.453334718,221454.52173913
-1078962.54709884,6689451,-39915.4163497074,171412.5344158,221454.52173913
-1078962.54709884,4492107.56521739,-39836.0953620531,207285.810091475,221454.52173913
-1078962.54709884,7641999.73913043,-40107.1694361272,243589.788469854,221454.52173913
-1078962.54709884,6681928.04347826,-40376.4410410654,271552.67495634,221454.52173913
-1078962.54709884,4282562.04347826,-39893.9595595839,315767.042523908,221454.52173913
-1078962.54709885,3314132.34782609,-42107.7620287197,333919.031713097,221454.52173913
-1078962.54709883,6460560.17391304,-40094.533633658,370223.010091476,221454.52173913
-1078962.54709885,4266681.08695652,-36217.2990657568,406526.988469854,221454.52173913
-1078962.54709885,7413108.91304348,-41252.6941274852,442400.26414553,221454.52173913
-1078962.54709883,5753207.08695652,-35654.070670695,470363.150632016,221454.52173913
-1078962.54709883,3693510.7826087,-38264.0089423,515008.220902286,221454.52173913
-1078962.54709884,6772847.2173913,-42561.6817818062,542540.40468607,221454.52173913
-1078962.54709885,5946958.30434783,-42465.3237571148,569033.485767151,221454.52173913
-1078962.54709884,3405051.52173913,-42317.5151151395,605337.464145529,221454.52173913
-1078962.54709884,2508606.86956522,-41326.6509176086,641210.739821205,221454.52173913
-1078962.54709883,5524316.26086957,-39980.2743743987,669173.626307692,221454.52173913
-1078962.54709887,3464619.95652174,-41215.3978311889,695666.707388773,221454.52173913
-1078962.54709883,6543956.39130435,-38132.3484484728,731970.685767151,221454.52173913
-1078962.54709884,5718067.47826087,-42502.6323990901,767843.961442827,221454.52173913
-1078962.54709883,7563596.52173913,-41912.1817818061,804147.939821205,221454.52173913
-1078962.54709885,6670616.2173913,-44271.6817818062,830641.020902286,221454.52173913
-1078962.54709884,9679396.91304348,-42480.0398064975,858173.20468607,221454.52173913
-1078962.54709886,2535899,-40744.5891892135,904288.080361746,221454.52173913
-1078962.54709883,1710010.08695652,-41340.5027694604,930781.161442827,221454.52173913
-1078962.54709887,4785882.17391304,-39427.9410410654,966654.437118503,221454.52173913
-1078962.54709885,2662558.82608696,-41558.045979337,1002958.41549688,221454.52173913
-1078962.54709886,5674803.86956522,-43046.0027694605,1030921.30198337,221454.52173913
-1078962.54709886,4924364.34782609,-41477.0398064975,1066794.57765904,221454.52173913
-1078962.54709882,6694444,-41544.521287979,1093287.65874012,221454.52173913
-1078962.54709881,5868555.08695652,-41536.9780781025,1129591.6371185,221454.52173913
-1078962.5470988,8947891.52173913,-39755.8793126704,1165895.61549688,221454.52173913
-1078962.54709883,2433668,-37392.2990657568,1201768.89117255,221454.52173913
-1078962.54709879,5445913.04347826,-41410.3854855099,1219920.88036174,221454.52173913
-1078962.54709888,4687115.52173913,-43623.033633658,1256224.85874012,221454.52173913
-1078962.54709886,6462088.82608696,-44572.4348682259,1292098.1344158,221454.52173913
-1078962.54709884,4939834.13043478,-42488.7743743987,1328402.11279418,221454.52173913
-1078962.54709879,3979762.43478261,-39774.3916583494,1356364.99928066,221454.52173913
-1078962.54709881,5967832.26086957,-41081.0521521765,1400579.36684823,221454.52173913
-1078962.54709882,4999402.56521739,-43519.7496830407,1428542.25333472,221454.52173913
-1078962.54709881,8145830.39130435,-43190.9472139049,1455035.3344158,221454.52173913
-1078962.54709882,1564515.47826087,-41329.070670695,1491339.31279418,221454.52173913
-1078962.54709885,4710943.30434783,-38123.4533867444,1527212.58846985,221454.52173913
-1078962.54709879,3750871.60869565,-41297.4348682259,1555175.47495634,221454.52173913
-1078962.54709887,5663492.04347826,-45853.0583250161,1590009.64792931,221454.52173913
-1078962.54709883,4767047.39130435,-42916.4657324234,1617541.83171309,221454.52173913
-1305367.96835066,38279344.3529412,-314.433823529412,45237.9432507287,203162.647058824
-1305367.96835066,5576130.8627451,-404.419117647058,341249.320157047,840951.509803922
-1305367.96835066,31811856.2941176,-221.882352941177,534395.596157505,841036.843137255
-1305367.96835071,7482244.23529412,-119.286764705882,1042277.5522569,2543318.63398693
-1305367.9683506,31618422.6928105,-53.7499999999994,1520772.87389069,2543318.63398693
-1305367.96835063,7955104.63398693,413.595588235295,1951109.06160872,2543318.63398693
-1305367.96835064,32235580.5751634,552.816176470585,2644742.89054271,2543318.63398693
-1305367.96835069,8369099.86928105,522.183823529409,3024948.59512551,2543318.63398693
-1305367.96835064,31749456.4705882,645.257352941174,3456948.58362072,2543318.63398693
-1305367.96835073,7623007.05882353,1023.50735294117,4107502.93147838,2543318.63398693
-1305367.96835055,31759185.5163399,968.183823529409,4491747.7612614,2543318.63398693
-1305367.96835078,7892704.81045752,1147.61764705882,5032330.81581886,2543318.63398693
-1305367.96835059,31391003.6339869,1335.53676470588,5616055.04518858,2543318.63398693
-1305367.96835065,8509862.69281046,1410.83088235294,6043042.15018418,2543318.63398693
-1305367.96835058,31890219.2941177,1445.68382352941,6543206.39124981,2543318.63398693
-1305367.9683504,7763769.88235294,1536.04411764706,7105926.53813664,2543318.63398693
-1305367.96835041,32103110.9869281,1600.375,7567630.26469117,2543318.63398693
-1305367.96835058,8033467.63398693,1650.20588235295,8205605.77495963,2543318.63398693
-1305367.96835068,31531766.4575163,1896.07352941177,8546930.0010805,2543318.63398693
-1305367.96835053,7868448.39869281,2160.61764705884,9150549.01292929,2543318.63398693
-1305367.9683506,32030982.1176471,2081.72794117648,9683337.95043646,2543318.63398693
-1305367.96835097,7904532.70588235,2287.66911764707,10210266.156529,2543318.63398693
-1305367.96835089,32040711.1633987,2399.6911764706,10615903.1673185,2543318.63398693
-1305367.9683505,8174230.45751634,2426.0367647059,11218131.8642078,2543318.63398693
-1305367.96835059,31672529.2810458,2420.61029411766,11592071.7923506,2543318.63398693
-1305367.96835054,7806048.5751634,2881.84558823531,12103763.731272,2543318.63398693
-1305367.9683506,31186405.1764706,3077.21323529413,12760505.6281493,2543318.63398693
-1305367.9683504,8045295.52941177,3085.9411764706,13188083.0430482,2543318.63398693
-1305367.96835043,32181473.9869281,3440.86764705884,13853987.2699717,2543318.63398693
-1305367.96835113,8314993.28104575,3547.97794117648,14356723.8901252,2543318.63398693
-1305367.968351,32016454.751634,3862.76470588236,14594866.962591,2543318.63398693
-1305367.96835033,7946811.39869281,3733.19852941178,15377595.9523394,2543318.63398693
-1305367.96835059,31327168,3895.6544117647,15732469.7160215,2543318.63398693
-1305367.96835068,7403881.23529412,3932.91176470587,16252801.8666158,2543318.63398693
-1305367.96835098,32322236.8104575,4202.38970588233,16777644.5047689,2543318.63398693
-1305367.96835071,8455756.10457516,4451.32352941175,17314210.6772644,2543318.63398693
-1305367.96834985,31954054.9281046,4701.48529411763,17875647.7000829,2543318.63398693
-1305367.96835062,8087574.22222222,4597.55147058822,18241118.596578,2543318.63398693
-1305367.96835083,31467930.8235294,4954.12499999998,18850691.2924462,2543318.63398693
-1305367.96835102,7341481.41176471,4924.42647058821,19467539.2309471,2543318.63398693
-1305367.9683508,31477659.869281,5151.11764705881,19925091.7032935,2543318.63398693
